SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Biochemical Oxygen Demand (mg/L),Chemical Oxygen Demand (mg/L),Fecal Coliform (MPN/100mL),Total Coliform (MPN/100mL)
2465,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-06-2009 09:30,1.3,"","",""
2466,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-07-2009 08:45,1,"","",""
2467,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-08-2009 09:30,1.1,"","",""
2468,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-09-2009 09:30,1.3,"","",""
2469,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-10-2009 09:30,1.2,"","",""
2470,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-12-2009 09:30,0.2,"","",""
2471,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-01-2010 09:30,1.2,"","",""
2472,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-02-2010 08:30,1.2,"","",""
2473,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-03-2010 08:30,0.6,"","",""
2474,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-05-2010 08:30,3,"","",""
2475,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-06-2010 08:30,1.8,"","",""
2476,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-07-2010 08:30,3.8,"","",""
2477,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,02-08-2010 08:30,1.1,"","",""
2478,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-09-2010 08:30,1.4,"","",""
2479,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-10-2010 08:30,1.6,"","",""
2480,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-11-2010 08:30,0.6,"","",""
2481,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-12-2010 08:30,0.8,"","",""
2482,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-01-2011 08:30,1.3,"","",""
2483,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-02-2011 08:30,1,"","",""
2484,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-03-2011 08:30,1.1,"","",""
2485,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,01-04-2011 08:30,3.3,"","",""
2486,THENI,CWC,33,Tamil Nadu,588,Theni,THENI,-,-,Duplicate-Vaigai,East flowing rivers between Pennar and Kanyakumari,Suruliar,-,-,Suruliar,10.00111111,77.48500000,02-05-2011 08:30,2.8,"","",""
